Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables
USA,2003,Wind,28840.644891148742,42418.67344886278,267931587.97628757,1284269659,159795371760223.0,178040.9501609929,26139.020581122837,16011.523717151416,507060.4869976792,184274,1,820496550.6124526,1,-0.9956383130912254,516.7444249181779,150.49779130104565,0.2084125281809706,22.42455237117229,4.681043328117951,35.83405896166876,954.805822130974,0.4537266099095441,0.3725805266195169,804627916.8669976,669180196.8203077
Russia,2001,Wind,20238.47493016808,23233.73900134196,5861318463.530484,482199836,22898900628308.77,610934.5838860583,59930.5724845172,86348.52421670154,120246.80107181885,943170,1,67877575.85558513,0,38.10832790635363,1829.096753800333,215.3581777694729,11.789655278408238,6.399070549857811,8.163509298237804,4.417980684272482,410.9483607147976,0.4026191467193983,0.4540217341388894,791604134.5176494,799396553.2849755
France,2016,Wind,35669.10563688513,46240.82448927082,6248673036.113992,1096369052,144974954733116.94,517895.49963696353,90676.09067798384,30504.925895614564,572866.8644339393,82005,1,5837372687.371533,0,10.451559961792212,1552.6517935375143,243.0251822604877,12.895159994402311,26.30968613725254,19.89423677647362,69.46504854528915,311.59977732433964,0.3696463958916427,0.4595830321098413,310719584.9785021,976539392.9434526
France,2009,Wind,68860.85272957495,27355.76851169101,553662935.8511701,188933988,144617865664710.16,373246.7242661191,99640.39507105637,38203.21474760651,344296.90913805953,682351,1,649640380.393075,0,1.1126866687728525,1215.3027357035742,275.1965101761549,1.140379372918181,29.52119856084482,78.85338957945557,54.34692475831096,568.1047328163254,0.0602460649844318,0.2631045660829121,713194827.0452592,597056432.1149358
Russia,2014,Solar,51241.00721276512,25322.031840424504,2323876892.450417,679681205,180864625232854.0,153335.7977075963,20220.823902964938,12414.214080699036,62831.26512373822,608991,1,2463248287.978806,0,35.762340453125674,1805.9796843421327,110.75221599328712,4.298484294309435,22.231340719644063,4.212172537541193,90.964148262583,246.99419898817504,0.2078789795011458,0.119339933271135,520085588.4654476,608495380.0313423
Australia,2013,Solar,2862.658408946971,49079.81605330907,5298298438.820152,45282770,47698584946281.44,664023.5653451231,64710.29888402661,69244.05085790451,637804.2842643323,822701,0,9607905928.971464,1,24.3668774861885,312.9649980084608,281.6335728298488,11.382975589468058,19.3352133952699,64.74428933838966,87.38030796487661,218.8372129033406,0.8884828958378219,0.1048196568115028,728661295.21777,936778072.983816
Canada,2002,Solar,60370.75743286498,18202.62268201733,2494315117.024416,36329919,152916755233011.0,854655.3044812469,64307.57064451745,97247.4551478258,319139.52343747945,531757,0,9273876285.398304,1,0.1968186715789048,2692.8281552345425,121.7058795727116,11.679726735758852,23.471663604686988,85.64551730759644,78.58877570998573,554.1648849843525,0.7973239344926176,0.4510497036638712,611628135.1562604,55977941.507433
Japan,2017,Wind,67123.67952521237,6531.472710988864,960526355.163989,1238236774,67016918334755.82,407476.0319762876,16460.328947089853,69993.04300899751,86131.86286826294,877881,0,176241803.77832362,1,10.797426171254742,2636.463276352073,155.40986266779962,6.67915537125129,13.81819282395962,58.77252475396541,48.3469137388126,415.0709357507849,0.9360169256564238,0.4811853909273911,666830355.9681816,143243864.00346792
France,2015,Solar,94798.62672090495,47275.35414191369,5547693023.765679,67587786,90664942533101.56,279778.03360334225,36323.70353356271,69777.96162282565,491874.1093833686,256872,1,7889344021.137399,1,-5.528018187224323,2904.3974145345246,262.4964977939977,1.7907385548305954,69.11496427742996,93.82138724316074,84.94366927264338,288.9894006412367,0.5743766610618838,0.2817010490440697,550868004.3613105,749122823.888455
Canada,2016,Wind,39614.63852685872,12632.33586630694,7079327275.187092,1175681355,97160698297628.3,171977.5091874641,76705.77250328014,91344.27703565694,188023.5936401795,656258,1,8747548938.456821,0,3.8720323742521696,1393.3902960101511,126.75670754023756,2.4591727104862238,27.440396435292904,41.06154928112651,23.837446516301583,849.3650317050995,0.2689669774461212,0.3753052273853649,716184097.1964879,533538280.7176753
Canada,2002,Solar,86377.61445478526,7766.3492368597135,9334785343.604445,306281327,45866223612447.84,334341.9290038419,7382.399861729409,44462.74675904087,470240.2282674825,684617,0,6850135835.557077,1,10.524597226677464,2730.564176624193,272.1804116066688,11.346789342865415,15.485931193058969,10.65017579653118,45.86365338805378,8.313094652498078,0.2809587102934853,0.4854687781006023,755503636.3819233,31702073.59988654
Australia,2011,Wind,66309.78374518687,24848.71719418892,8665725401.973091,1421296869,8113434617953.86,649394.5141081121,17280.80075798762,94963.0952740627,64643.0955432493,986333,0,4005532078.12674,1,-9.603315497790495,1976.378472374683,192.86540295107545,9.082147738752976,45.3878526677179,97.97621710995897,88.25001107712328,48.81503416139092,0.502317246253448,0.24717925588444,666840639.7747594,48156325.18943011
USA,2022,Wind,90935.51340283472,13932.6822413506,2908167646.668547,367916344,160393869720275.4,61699.0143683026,76296.8933683554,96011.2804173072,626334.0212946472,690468,0,5910313734.889698,1,9.537695913300167,1280.611100062349,258.8622234768937,0.5877067157172505,85.48728565554656,78.34792106367543,72.99318323808885,811.6195463465212,0.88728936889289,0.0546605036165662,268020799.4173934,582628056.1611795
China,2011,Wind,9401.208803653197,17685.953367183778,8480245371.497422,915203239,127212220982199.05,95614.4064984066,75630.9996997826,1439.28957691889,903094.4509031432,89021,1,6573511673.870043,0,32.147177734104844,1758.603991207349,253.68646558605263,11.175106724406222,17.41062645611858,1.6508167848316655,14.213871125121347,385.7282843923339,0.390294709719054,0.3843821734870425,848109571.5164578,884731911.7465197
Brazil,2017,Solar,17077.17158309806,2247.4895084309787,2631362443.62552,69857976,80665010669550.27,42222.47799168021,33215.874613771244,12899.533961922616,84013.60251944892,386952,0,4054423340.1489344,0,6.227359435107108,758.7045238947155,127.4459390624542,0.7708370857014535,78.08696856461134,38.88860266401335,12.86272657364992,969.855562888572,0.3645531900231267,0.4408913188268194,630590342.7711879,981790098.838356
China,2003,Solar,73494.67374530718,3954.741711124305,1866391135.687692,164676452,36658718121717.61,721465.1747098549,63976.94975383323,56069.33650870024,480901.7942680101,951594,1,1605377760.088133,0,26.650957457792074,1647.8869181725884,269.502098685149,8.27771526416192,52.28279493706768,58.2828289847778,4.673197170023402,963.2763308969326,0.4054738541085619,0.217329519402254,200027917.07292703,167378851.26807648
Japan,2004,Wind,39573.037967223725,1090.7619407581951,6599479390.512782,716111526,5255730283018.486,792460.3916989315,99060.98816493402,82749.66796048766,929525.8834346748,864396,0,2536902355.35271,0,-9.98178687950694,870.3917974212267,267.35231065924256,11.398842806331832,64.00527957553417,61.86770111944541,15.720511897729216,246.8935984754036,0.1283540995274557,0.3028574599241007,763987577.9790926,928613287.6909058
Russia,2020,Solar,54874.32399911268,38393.03573374771,2044303326.6994777,715943496,164343122700182.53,454605.3188622217,40476.10591305824,92059.71974731617,175220.82933076654,810742,0,818352390.2383614,1,-7.747182252594039,175.62649598855165,170.75010230151713,4.924235257492188,57.54169939586126,28.161409558424825,57.71839747245512,567.4979251177949,0.0952304273591974,0.1834875467118616,914594861.715024,434400468.2363885
Japan,2000,Wind,86718.38100649088,15723.477909914169,1736973482.6930156,1290873705,55972405975502.69,92274.4576218143,8513.86707164553,21176.092759875,136932.80468155522,311620,1,4990462203.737271,1,22.96096637346216,2735.990948256484,286.7397335688486,11.421320155216227,80.89129750551197,46.726659585721656,64.49560735638599,221.424967871442,0.5217031981715888,0.2499132318221939,182559992.7431152,140600174.5448091
USA,2004,Wind,99685.26470537626,2533.960863976285,8965256036.79463,22171057,173306294957786.7,321090.7351640565,69610.7902512589,9800.800514323037,389940.3016610127,226519,1,2793459980.907764,0,29.618214589643927,2798.528125412245,250.57167806478824,8.828867331448508,4.278566309794007,29.131885894710983,70.69235760098074,114.64739822900876,0.3419581549939169,0.1958347476120361,188138827.5718802,681090186.6600845
Russia,2000,Solar,48596.81929175919,15193.04101786647,1214388106.538446,184056980,102146518584367.05,792572.3367991078,37729.5823505371,42182.49350525855,141473.17001841424,42763,1,2422504528.929801,1,31.86796745527502,1863.1592118273263,259.7702898920374,14.26249421775656,15.508547251271054,83.91019176507885,24.419066594433502,116.72488706517242,0.8611410105413331,0.0940278170369608,56470622.98697697,681584144.2489752
France,2021,Wind,80825.97774396223,567.8130048874696,3416481865.834873,1457653055,32504367935736.01,666359.0730844274,21350.10935308408,12155.38275519722,780845.8111532964,312356,0,7361081421.325518,0,12.033207207081851,2009.4527237888944,294.86710148169163,13.6338672186075,72.73216565856238,96.38606819085092,98.91270677576436,897.9279880313771,0.3111625699657931,0.4220797936291258,158274905.73625478,707562434.4644687
France,2006,Solar,6467.792956713798,14642.519496987516,2351369692.1219754,1473356811,18676518580623.777,726011.1305212998,42380.7466627332,1176.4292555196605,213790.25544019637,956429,0,3692456443.72156,1,15.319174867088336,1035.854531473361,276.69654632061565,4.073447487894596,5.109911759775388,87.77417552240692,10.363464962587964,500.7299114422165,0.9215306010307734,0.4442235341800805,448309620.8708824,567473823.6247929
France,2022,Wind,8118.768692184673,31558.32933655648,2932029525.3001966,307620936,195154816987406.3,738818.2390026072,3047.376404344741,82318.42759620644,740000.2302855295,620654,1,4360581829.174823,0,30.00083606653288,507.77061869793255,153.24653983156503,6.929748675226318,73.7264742004763,96.3889744935259,3.2957932770636744,97.69558342520408,0.9869817310196662,0.4763252012360583,36285877.36156482,4611700.604282053
France,2002,Solar,40437.2932110702,17215.873592970085,3913289866.44828,103181594,129669023027525.7,120676.7671903858,33915.871237241445,14412.146144314516,733552.6117446392,257407,0,7292806714.685848,1,9.21348380343904,2528.928567591038,174.62230650746793,3.983462068868322,36.555998422098845,44.79526981178419,97.80689328093804,385.2098849940554,0.0685760581149695,0.1716829786457795,950126596.7979091,946623928.3988472
Brazil,2007,Solar,46602.61649478052,26284.74876615901,1348425993.6370745,616299198,8923698277422.371,424380.0461730341,11584.788607849689,54774.72209762441,322712.12577798835,794572,1,2212962376.3967085,1,16.311968518239315,853.0704230921618,248.63458339090505,13.527564598085858,93.1816718718863,53.49008599259879,91.1839883287894,705.8538122144734,0.6710186681023206,0.2008484876083374,307167119.56680506,694434255.2589163
Germany,2021,Solar,97981.70468278955,19986.27711151773,3841066844.683824,354432313,39144812105825.1,798617.9163495208,2723.4116013391467,66953.34504000803,530778.3385318264,831612,0,7858622980.861675,0,30.00968415668647,1544.7004689524335,115.84483572212544,14.26968656632222,34.31778379466621,30.775761242701627,2.127058007030369,496.0221944841653,0.2225444467773066,0.1747773438101965,24596603.518875238,896366925.5943671
China,2011,Wind,20656.90108960687,12704.782156683465,1321237474.6395276,1412941468,194589431957323.4,477558.58189387165,67850.21319669303,90090.8284942352,209227.64486483857,947169,0,9016907667.123636,1,5.399379822043452,367.4909089944713,122.98043654104822,8.283625530589422,99.84162114243505,61.464457788328005,41.43957252691784,370.25102171392285,0.036307479945185,0.152176105811002,713082645.0370214,549434969.6845837
Australia,2010,Solar,8858.042049299085,26949.8539734923,1698919612.8500435,1015179229,194325876697331.03,172751.41930502118,74067.00924921579,69166.42935068169,926479.7892510908,789379,1,9254412982.794838,1,-3.8546778123750087,517.6910118729538,156.45203149500594,4.605622157307815,0.4045712158576076,43.87016931707811,77.11701559051838,457.1714245391047,0.5873922237056328,0.3498137374221495,72395998.6177971,79496657.99586423
Canada,2021,Solar,3996.63887091825,9637.654981583491,4952257876.343387,627983504,84678618929626.53,147243.18155519335,69462.884902288,61279.847505404,498471.4061076471,184504,1,8150693770.065493,1,-3.79275852746436,1942.785537468061,153.39749728716538,5.9436986132454015,52.12235074535614,0.1938629303889549,27.68660770692441,322.48957438257025,0.4372809043493689,0.3026027266305798,133592563.89627963,257194141.3045913
Russia,2013,Wind,42797.16654905814,38695.57138806141,4083672690.614319,350032629,124361251640046.69,627872.7348695725,52108.86240411997,5716.834470943784,920693.9062825572,198876,0,8281053535.936125,1,-9.78490498030464,1499.2952056862273,231.56107267693517,0.523041848588009,48.64348999432036,29.205518296086343,39.048459114867725,53.66522401771061,0.0719574355102419,0.434852498000655,956544191.8167932,838055742.8442136
Russia,2002,Wind,67050.7903270328,37519.85108060483,4344490401.513738,1095265256,151816497153812.44,140530.80798162,52432.14828834864,62880.74358127369,352107.6691032091,889541,1,1388953527.667811,0,5.955906942322724,1864.376497714901,129.81133892453772,13.481358111976345,74.27095104310195,76.12161998972527,20.791196412526624,308.27558202470567,0.8076403216975848,0.1101717426526305,841973028.7744477,619899013.5393585
Canada,2012,Wind,89071.86490859732,23444.00379019968,9287323249.364405,1361233761,123485011417417.5,51236.827646950616,18960.25661319702,23602.395025796,917838.2009363008,712626,0,6282486050.978503,1,37.67952278558751,2434.850093914091,259.0784248604343,0.8185392205649472,99.35351827968836,57.98407294145776,90.58324786100664,201.4564797594122,0.6333875159342461,0.0989584567670445,15149850.534277828,57739825.0308059
Japan,2021,Solar,68596.79923076925,40351.0282190895,7797068188.031062,1393484589,28341879284988.93,792521.5716731696,65841.08249914789,64898.42725298306,506547.5355430922,429477,1,8267094300.802447,0,20.809804523260365,1677.9729415701024,104.04657256134904,4.587580947354983,15.783283268357906,66.04015657721398,26.158937903895207,487.6147531125899,0.8448714100028739,0.0722109242442187,132100921.48341247,320046090.3583721
India,2005,Wind,29966.005916033275,35865.70750362839,8746021762.831196,437618556,36147234218695.19,695142.393609118,70061.94019531966,78262.2575429345,635096.9504831752,718855,1,7784238023.27355,0,15.340558757371866,1778.1666479042651,226.67590115585148,14.509219920637548,67.4929754658746,97.69427940051445,73.12048807394788,665.5241899512872,0.6205434599011003,0.4856323325902349,416093935.947808,504419148.550338
Russia,2009,Solar,53969.81884188954,3945.535105494348,964601295.4656128,865906391,169573235808845.9,868292.3319397807,93106.2128820678,87608.1621831181,817306.6603635353,3463,1,2672414868.243812,1,9.664157073201116,2229.8355732681307,249.2884344417328,10.561630348939138,71.55523217769951,87.17424295574673,72.84203473887875,802.9059268465752,0.7115712791472663,0.3498942573776088,233784819.89904973,104737063.4352256
